barcode,gender,imageUrl,name,brandName,ageGroup,category,subCategory,productType,colorPalette,color,allTags
bdwy_4729021567471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_6_4_376e900d-a278-4b83-96ff-3d54888dad2e.jpg?v=1770279377,PRINTED SIDE-TIE LINEN SHIRT,N/A,ADULT,Clothing & Fashion,Tops,Shirts,Light Summer,White,
bdwy_98567922791338,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_5_FLAT02.jpg?v=1770277627,RED CHOKER BANDHANI MAXI,N/A,ADULT,Clothing & Fashion,Dresses,Maxi Dress,True Spring,Red,
bdwy_8505840407471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_7_2_3ed9a2fe-75f8-4edf-b033-0ad4b5900b13.jpg?v=1770277396,Red Lace Midi Dress,N/A,ADULT,Clothing & Fashion,Dresses,Midi Dress,True Spring,Red,
bdwy_8259543765471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_4_6_aae49482-6a3b-4f7c-a4e0-48c4b8fa5603.jpg?v=1770277395,RED LACE MIDI,N/A,ADULT,Clothing & Fashion,Dresses,Midi Dress,True Spring,Red,
bdwy_38005343068714,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_185_Dash_DotGoa12-02-242221_f27a8b51-26b2-4a89-97a3-ff4cc083eb49.jpg?v=1770276765,Red Linen Pant,N/A,ADULT,Clothing & Fashion,Bottoms,Trousers,True Spring,Red,
bdwy_38005343035946,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_149_Dash_DotGoa12-02-242199_911d6bca-b394-449e-85d4-c2999345acfc.jpg?v=1770276765,Red Linen Pant,N/A,ADULT,Clothing & Fashion,Bottoms,Trousers,Bright Spring,Red,
bdwy_38005343003178,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_96_6cdf7f373e1941e8b4599393235547c7.thumbnail.0000000000.jpg?v=1770276766,RED LINEN PANT,N/A,ADULT,Clothing & Fashion,Bottoms,Trousers,True Spring,Red,
bdwy_38005345489578,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_168_Dash_DotGoa12-02-242199.jpg?v=1770276288,Red Linen Blazer,N/A,ADULT,Clothing & Fashion,Outerwear,Blazers,Bright Spring,Red,
bdwy_38005345456810,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_123_Dash_DotGoa12-02-242182_1.jpg?v=1770276288,Red Linen Blazer,N/A,ADULT,Clothing & Fashion,Outerwear,Blazers,True Spring,Red,
bdwy_38005345424042,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_103_c5a90edf8ec24a54b056739652c6e9b0.thumbnail.0000000000.jpg?v=1770276288,RED LINEN BLAZER,N/A,ADULT,Clothing & Fashion,Outerwear,Blazers,True Spring,Red,
bdwy_2341200477471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_8_3_19f83771-4374-4dab-a6fa-7cbf33bbb844.jpg?v=1770275982,Red Shirt Dress,N/A,ADULT,Clothing & Fashion,Dresses,Shirt Dress,True Spring,Red,
bdwy_6217847438471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_7_2_7dcf0b1c-71ef-46ff-8f37-4a4e33d796fd.jpg?v=1770275982,RED SHIRT DRESS,N/A,ADULT,Clothing & Fashion,Dresses,Kaftan,True Spring,Red,
bdwy_6877287616371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_109_Dash_Dot17-12-240718.jpg?v=1770274955,Reversible Sequin Blazer,N/A,ADULT,Clothing & Fashion,Outerwear,Blazers,Bright Spring,Gold,
bdwy_2226582095371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_71_980774e65d894e1ea0dbc13ba0c207f6.thumbnail.0000000000.jpg?v=1770274955,Reversible Sequin Blazer,N/A,ADULT,Clothing & Fashion,Outerwear,Blazers,Bright Spring,Silver,
bdwy_1442825066371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_5_Dash_Dot17-12-240810.jpg?v=1770274955,Reversible Sequin Blazer,N/A,ADULT,Clothing & Fashion,Outerwear,Blazers,Bright Spring,Gold,
bdwy_9061502027371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_4_Dash_Dot17-12-240723.jpg?v=1770274956,REVERSIBLE SEQUIN BLAZER,N/A,ADULT,Clothing & Fashion,Outerwear,Blazers,True Spring,Gold,
bdwy_4712533357371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_152_Dash_Dot17-12-240829.jpg?v=1770118729,Reversible Sequin Top,N/A,ADULT,Clothing & Fashion,Tops,Tops,Bright Spring,Gold,
bdwy_6270199017371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_7_Dash_Dot17-12-240839.jpg?v=1770118729,Reversible Sequin Top,N/A,ADULT,Clothing & Fashion,Tops,Tops,Bright Spring,Gold,
bdwy_3065297426371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_6_Dash_Dot17-12-240835.jpg?v=1770118729,Reversible Sequin Top,N/A,ADULT,Clothing & Fashion,Tops,Tops,Bright Spring,Gold,
bdwy_4283582956371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_5_Dash_Dot17-12-240810_3262ef47-3ab6-45ce-8d70-f5f98f6aca4f.jpg?v=1770118729,Reversible Sequin Top,N/A,ADULT,Clothing & Fashion,Tops,Tops,Bright Spring,Gold,
bdwy_4646101156371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_4_Dash_Dot17-12-240723_51d931f5-4113-48a8-b0cc-a29a2ac30d8d.jpg?v=1770118729,REVERSIBLE SEQUIN TOP,N/A,ADULT,Clothing & Fashion,Co-ord Sets,Tops,True Spring,Ivory,
bdwy_98567926401450,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_574_niharika0110_1800x1800_b3d6b179-108f-4c98-a5aa-30ee512bbac2.jpg?v=1770274672,Royal Blue Fringe Dress,N/A,ADULT,Clothing & Fashion,Dresses,Dresses,True Spring,Blue,
bdwy_98567926368682,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_34_dashanddot3june0803.jpg?v=1770274672,N/A,N/A,ADULT,Clothing & Fashion,Dresses,Dresses,True Spring,Blue,
bdwy_98567926335914,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_29_dashanddot3june0795.jpg?v=1770274672,Royal Blue Fringe Dress,N/A,ADULT,Clothing & Fashion,Dresses,Dresses,True Spring,Blue,
bdwy_98567926303146,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_20_dashanddot3june0782.jpg?v=1770274672,ROYAL BLUE FRINGE DRESS,N/A,ADULT,Clothing & Fashion,Dresses,Layered Fringe Dress,True Spring,Royal Blue,
bdwy_9505912956371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_9_Dash_Dot17-12-240835_3a9dc3bc-00e5-46b3-9d35-51c6d5f56382.jpg?v=1770274423,Reversible Sequin Skirt,N/A,ADULT,Clothing & Fashion,Bottoms,Skirts,Bright Spring,Gold,
bdwy_6277124107371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_8_Dash_Dot17-12-240829_2391cbe2-4798-40e8-a572-77b09897858b.jpg?v=1770274423,Reversible Sequin Skirt,N/A,ADULT,Clothing & Fashion,Bottoms,Skirts,Bright Spring,Gold,
bdwy_3027594537371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_6_Dash_Dot17-12-240697.jpg?v=1770274423,Reversible Sequin Skirt,N/A,ADULT,Clothing & Fashion,Bottoms,Skirts,Bright Spring,Gold,
bdwy_1952721436371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_4_Dash_Dot17-12-240685.jpg?v=1770274423,REVERSIBLE SEQUIN SKIRT,N/A,ADULT,Clothing & Fashion,Bottoms,Skirts,True Spring,Gold,
bdwy_6835812930471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_16_6_98949dc0-a73d-44ea-9848-aaf8b3c11c9e.jpg?v=1770274132,Sari Drape Pant,N/A,ADULT,Clothing & Fashion,Ethnic Wear,Pants,True Autumn,Brown,
bdwy_1962701280471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_14_8_92b588a6-90b3-41e2-b29b-9461e6ef09fb.jpg?v=1770274132,SARI DRAPE PANT,N/A,ADULT,Clothing & Fashion,Ethnic Wear,Pants,True Autumn,Copper,
bdwy_2909222895371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_8_dashanddot-Amer-5-10-240020_14f043fd-2a5a-4489-89b3-1173e114ced2.jpg?v=1770273934,Scalloped Floral Lace Pant,Dash & Dot,ADULT,Clothing & Fashion,Bottoms,Pants,Light Summer,Multicolor,
bdwy_1145835810371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_6_dashanddot-Amer-5-10-240017_bc95ff68-255f-4f44-a2c1-54b64661a5f2.jpg?v=1770273934,Scalloped Floral Lace Pant,Dash & Dot,ADULT,Clothing & Fashion,Bottoms,Pants,Light Summer,Purple,
bdwy_4070527191371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_5_dashanddot-Amer-5-10-240013_a0a42e51-6241-4cbd-bf0c-b5e6978741db.jpg?v=1770273934,SCALLOPED FLORAL LACE PANT,N/A,ADULT,Clothing & Fashion,Bottoms,Trousers,Light Summer,Multicolor,
bdwy_8809782555508,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/61DA-VH24GL._SL1500.jpg?v=1770103343,Beauty of Joseon Relief Sun : Rice + Probiotics SPF 50+ PA++++ 50ml,Beauty of Joseon,ADULT,Beauty & Personal Care,Sunscreens,Daily facial sunscreen,N/A,N/A,
bdwy_3052897499271,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_169_dashanddot-Amer-5-10-240007_67fc0a49-7534-4aa7-ae11-9127548b0969.jpg?v=1770273700,Scalloped Floral Lace Top,Dash & Dot,ADULT,Clothing & Fashion,Tops,Blouses,Light Spring,Pink,
bdwy_8910017534371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_9_dashanddot-Amer-5-10-240074_72c5fa95-6ee1-4f07-b75f-5bd698ce83f5.jpg?v=1770273698,Scalloped Floral Lace Top,Dash & Dot,ADULT,Clothing & Fashion,Tops,Blouses,Light Summer,Multicolor,
bdwy_2373835810371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_8_dashanddot-Amer-5-10-240011_d0abc808-7e59-4a1a-a541-34cbe4f28a18.jpg?v=1770273698,Scalloped Floral Lace Top,Dash & Dot,ADULT,Clothing & Fashion,Tops,Blouses,Light Summer,Multicolor,
bdwy_2569427191371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_7_dashanddot-Amer-5-10-240042_2970f997-399e-45ae-b9e5-343f908bbaa4.jpg?v=1770273698,SCALLOPED FLORAL LACE TOP,N/A,ADULT,Clothing & Fashion,Tops,Blouses,Light Spring,Multicolor,
bdwy_3027226410571,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_10_8_64e3956a-cc33-4d91-8db8-9ba1a6c21ed5.jpg?v=1770273360,Scalloped Lace Blazer,N/A,ADULT,Clothing & Fashion,Outerwear,Blazers,Light Summer,White,
bdwy_6245567230571,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_5_7_db5dd2f1-70bd-47d5-8714-d608f750dcd0.jpg?v=1770273360,SCALLOPED LACE BLAZER,N/A,ADULT,Clothing & Fashion,Outerwear,Blazers,Light Summer,White,
bdwy_6379991420571,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_9_2_d215af37-1b43-47dd-a3b3-fa4dfc6cd15a.jpg?v=1770273083,Scalloped Lace Pant,N/A,ADULT,Clothing & Fashion,Bottoms,Pants,Light Summer,White,
bdwy_5301099899471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_4_7_db5dd2f1-70bd-47d5-8714-d608f750dcd0.jpg?v=1770273083,SCALLOPED LACE PANT,N/A,ADULT,Clothing & Fashion,Bottoms,Trousers,Light Summer,White,
bdwy_9459652985271,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_199_140615-16-051_17a571fd-e5bd-4e20-8cb5-32faeb5c212a.jpg?v=1770272020,Sequin Lace Pant,N/A,ADULT,Clothing & Fashion,Bottoms,Palazzos,True Spring,Teal,
bdwy_5176311134271,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_11_140615-16-063_a30d257d-9152-4c87-9544-f609bfec4c54.jpg?v=1770272020,Sequin Lace Pant,N/A,ADULT,Clothing & Fashion,Bottoms,Palazzos,True Spring,Teal,
bdwy_8612498384271,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_4_140615-16-064_f3933993-0c1b-45d1-af89-37f0766a0103.jpg?v=1770272019,SEQUIN LACE PANT,N/A,ADULT,Clothing & Fashion,Bottoms,Pants,Light Spring,Seafoam,
bdwy_8815057474271,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_439_140615-16-103_3_2f26120f-5802-4c78-9cc5-5a6614629a37.jpg?v=1770271231,Sequin Lace Peplum Top,N/A,ADULT,Clothing & Fashion,Tops,Blouses,Light Summer,White,
bdwy_8650610194271,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_26_140615-16-122_1ef0d031-354d-4303-aeb2-3e48b71a833e.jpg?v=1770271231,Sequin Lace Peplum Top,N/A,ADULT,Clothing & Fashion,Tops,Blouses,Light Summer,White,
bdwy_7683472725271,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_10_140615-16-090_b50021ba-efb8-4356-8c2e-67e18dfccbfc.jpg?v=1770271231,Sequin Lace Peplum Top,N/A,ADULT,Clothing & Fashion,Tops,Blouses,Light Summer,White,
bdwy_2476311134271,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_8_140615-16-121_c285f720-f6c7-4754-b3f9-c60b317e58e9.jpg?v=1770271231,SEQUIN LACE PEPLUM TOP,N/A,ADULT,Clothing & Fashion,Tops,Peplum Top,Light Summer,Ivory,
bdwy_3623560968071,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_152_fc6984e6fb9b4f318aa1d45aebe530d8.thumbnail.0000000000.jpg?v=1770271005,SEQUIN STRIPE LONG TOP,N/A,ADULT,Clothing & Fashion,Tops,Blouses,Bright Winter,Black,
bdwy_7428460968071,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_124_ef29eb2ee55a45368d4052ef9b7b49e9.thumbnail.0000000000.jpg?v=1770270813,SEQUIN STRIPE PANT,N/A,ADULT,Clothing & Fashion,Bottoms,Trousers,Dark Winter,Black,
bdwy_2214091650471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_469_3_8cd22ba0-57d7-442a-9d0d-9e423c6e77ae.jpg?v=1770270463,Sequin Textured Gown,N/A,ADULT,Clothing & Fashion,Dresses,Gowns,Bright Winter,Silver,
bdwy_8974414101471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_24_23_04773404-fa32-421c-8803-7dd23522ed6b.jpg?v=1770270463,Sequin Textured Gown,N/A,ADULT,Clothing & Fashion,Dresses,Gowns,Dark Winter,Grey,
bdwy_5980878640471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_17_16_90e87aa1-7d22-4230-9a61-f2aa3b57fbe7.jpg?v=1770270462,Sequin Textured Gown,N/A,ADULT,Clothing & Fashion,Dresses,Gowns,Dark Winter,Grey,
bdwy_3369679423471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_14_13_4a719ba4-9daa-497b-ba45-1d68c39fe34c.jpg?v=1770270463,SEQUIN TEXTURED GOWN,N/A,ADULT,Clothing & Fashion,Dresses,Gowns,Soft Autumn,Grey,
bdwy_1321777987471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_244_1_82ae6104-e767-480c-8ce3-2ae49db82208.jpg?v=1770270091,N/A,N/A,ADULT,Clothing & Fashion,Dresses,Midi Dress,Light Spring,Beige,
bdwy_6966215008471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_14_11_a02f3eef-19d1-4057-8d6a-a3eb8e25cd63.jpg?v=1770270091,Side Tie Midi Dress,N/A,ADULT,Clothing & Fashion,Dresses,Midi Dress,Soft Autumn,Beige,
bdwy_8647844997471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_12_8_eea5edeb-58e7-4b19-b884-179030846ec1.jpg?v=1770270091,Side Tie Midi Dress,N/A,ADULT,Clothing & Fashion,Dresses,Midi Dress,Soft Autumn,Beige,
bdwy_1004117338471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_4_9_0728889b-40d9-4624-b001-b30c7f7fb61b.jpg?v=1770270091,SIDE TIE MIDI,N/A,ADULT,Clothing & Fashion,Dresses,Midi Dress,Soft Autumn,Beige,
bdwy_98567958218922,MALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_13_dashanddot-Amer-5-10-240481_d0c73d79-8bd7-41e5-bc01-4f8613d8c07d.jpg?v=1770269821,Side Tie Shirt Jacket,Dash & Dot,ADULT,Clothing & Fashion,Outerwear,Jackets,Light Summer,Cream,
bdwy_98567958153386,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_12_dashanddot-Amer-5-10-240430_02dfe9ef-8d60-49d1-98b5-0e3cc86008d4.jpg?v=1770269821,Side Tie Shirt Jacket,Dash & Dot,ADULT,Clothing & Fashion,Tops,Shirts,Light Summer,Cream,
bdwy_98567958120618,OTHER,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_11_dashanddot-Amer-5-10-240458_e453eab7-5269-42cf-baed-7a464367e25b.jpg?v=1770269823,SIDE TIE SHIRT JACKET,N/A,ADULT,Clothing & Fashion,Tops,Shirts,Light Summer,Ivory,
bdwy_2409138383371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_6_Dash_DoTAmerPART205-10-244823_d91a6254-c28b-48a1-a2f5-b1345ea6d4fc.jpg?v=1770269618,SIENNA HAREM DRAPED CULOTTE,N/A,ADULT,Clothing & Fashion,Bottoms,Culottes,Soft Autumn,Brown,
bdwy_45463046129450,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_8_DSC_2910-Edit.jpg?v=1770269354,Signature Black & White Sequin Gown,N/A,ADULT,Clothing & Fashion,Dresses,Gowns,Dark Winter,Black,
bdwy_45463046063914,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_6_BACK_af469a03-b933-4a22-8063-95b40bd477b3.png?v=1770269355,SIGNATURE B&W SEQUIN GOWN,N/A,ADULT,Clothing & Fashion,Dresses,Gowns,Dark Winter,Black,
bdwy_3885451720271,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_19_15-06-24-1-011_dfb7f3de-c5fd-4b13-af6d-2d25a5604395.jpg?v=1770268696,Silk Linen Lace Pant,N/A,ADULT,Clothing & Fashion,Bottoms,Trousers,Light Summer,White,
bdwy_1965296825271,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_15_140615-1-152_2a192d7e-912b-42b7-ab5d-9578d289497b.jpg?v=1770268696,SILK LINEN LACE PANT,N/A,ADULT,Clothing & Fashion,Bottoms,Trousers,Light Summer,Off White,
bdwy_6229656279471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_9_5_4aeeca59-9e20-4ea1-8cee-9cd5bbf9e7c2.jpg?v=1770207009,Silk Linen Lace Shorts,N/A,ADULT,Clothing & Fashion,Bottoms,Shorts,Dark Winter,Black,
bdwy_9229187189471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_4_3_34a2baa1-b29d-4ed4-bc76-7d89cabd6fa9.jpg?v=1770207009,SILK LINEN LACE SHORTS,N/A,ADULT,Clothing & Fashion,Bottoms,Shorts,Dark Winter,Black,
bdwy_5258665399271,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_6_Dash_DotPart3-05-10-247309_d55da5e7-a0ac-4b93-a884-0b6f6b08adc5.jpg?v=1770206782,Silver Knit Shirt,N/A,ADULT,Clothing & Fashion,Tops,Shirts,N/A,Silver,
bdwy_7936892689271,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_5_Dash_DotPart3-05-10-247303_0bef08a1-90c6-48dd-9dfa-de296126bfd4.jpg?v=1770206782,Silver Knit Shirt,N/A,ADULT,Clothing & Fashion,Tops,Shirts,Bright Winter,Silver,
bdwy_1894077010371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_4_Dash_DotPart3-05-10-247345_fc645f41-4bd9-4553-9784-1311e71dd9cd.jpg?v=1770206782,SILVER KNIT SHIRT,N/A,ADULT,Clothing & Fashion,Tops,Crop Tops,Bright Winter,Silver,
bdwy_9507879431471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_368_dbd732cef36d453dbd4837805f0af13a.thumbnail.0000000000.jpg?v=1770206497,Silver Paillette Kaftan Dress,N/A,ADULT,Clothing & Fashion,Dresses,Kaftan,N/A,Silver,
bdwy_3378641930471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_313_23_45c6114d-e2dc-475d-85a9-233807436d68.jpg?v=1770206496,Silver Paillette Kaftan Dress,N/A,ADULT,Clothing & Fashion,Dresses,Kaftan,Bright Winter,Silver,
bdwy_4773615380471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_302_22_411572d0-0b7c-4e22-ae78-f5c646fb3fae.jpg?v=1770206496,SILVER PAILLETTE KAFTAN DRESS,N/A,ADULT,Clothing & Fashion,Dresses,Kaftan,Bright Winter,Silver,
bdwy_7641861900371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_7_Dash_DotPart3-05-10-247342_171ceb44-15c2-4d0e-8232-e3c8d8d4022b.jpg?v=1770206281,Silver Sari Drape Skirt,N/A,ADULT,Clothing & Fashion,Ethnic Wear,Skirts,N/A,Silver,
bdwy_4040124782371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_6_Dash_DotPart3-05-10-247322_d3c6fe03-899a-471e-9b3f-38c181fe572d.jpg?v=1770206281,N/A,N/A,ADULT,Clothing & Fashion,Ethnic Wear,Sari,Bright Winter,Silver,
bdwy_5797892689271,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_5_Dash_DotPart3-05-10-247284_fca221de-00a8-48d1-b831-759a84427b9f.jpg?v=1770206283,SILVER SARI DRAPE SKIRT,N/A,ADULT,Clothing & Fashion,Bottoms,Skirts,True Winter,Silver,
bdwy_1376382931371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_5_Dash_DoTAmerPART205-10-244829_7c6fd1e3-ac8d-4d32-98c8-c98eae4017b2.jpg?v=1770206089,SILVER SIENNA EMBROIDERED TOP,N/A,ADULT,Clothing & Fashion,Tops,Blouses,True Autumn,Sienna,
bdwy_1253886728271,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_11_Dash_DoT_Amer_PART2_05-10-243123.jpg?v=1770205885,Single Sleeve Foil Blocked Dress,N/A,ADULT,Clothing & Fashion,Dresses,Maxi Dress,True Autumn,Gold,
bdwy_2562886728271,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_10_Dash_DoTAmerPART205-10-243096_30e8b998-66ee-440d-9c9e-da8c960d0ba3.jpg?v=1770205885,Single Sleeve Foil Blocked Dress,N/A,ADULT,Clothing & Fashion,Dresses,Maxi,True Autumn,Gold,
bdwy_8271886728271,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_7_Dash_DoTAmerPART205-10-243108.jpg?v=1770205885,Single Sleeve Foil Blocked Dress,N/A,ADULT,Clothing & Fashion,Dresses,Maxi,True Autumn,Gold,
bdwy_2770886728271,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_6_Dash_DoT_Amer_PART2_05-10-243078.jpg?v=1770205885,SINGLE SLEEVE FOIL BLOCKED DRESS,N/A,ADULT,Clothing & Fashion,Dresses,One-Shoulder Dress,True Autumn,Gold,
bdwy_7808018701471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_22_9_10787b10-b184-4ae3-afc3-f531ef87389e.jpg?v=1770205610,Single Sleeve Kaftan Dress,N/A,ADULT,Clothing & Fashion,Dresses,Kaftan,Dark Winter,Black,
bdwy_1497735141471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_21_2_4d404623-9f6e-46a1-b95d-dab632786d9a.jpg?v=1770205610,Single Sleeve Kaftan Dress,N/A,ADULT,Clothing & Fashion,Dresses,Kaftan,Dark Winter,Grey,
bdwy_7383751990471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_20_19_f1ffa913-8969-457a-a7ad-12984379daac.jpg?v=1770205610,Single Sleeve Kaftan Dress,N/A,ADULT,Clothing & Fashion,Dresses,Kaftan,Dark Winter,Black,
bdwy_3808018701471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_17_15_446e45a7-028c-4d58-b803-c608b9871ae7.jpg?v=1770205610,SINGLE SLEEVE KAFTAN DRESS,N/A,ADULT,Clothing & Fashion,Dresses,Kaftan,True Autumn,Bronze,
bdwy_8136961852571,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_8_DASH05-OCT-227065_6ff43270-54e9-4fc4-93e1-9d8e2ca2cfda.jpg?v=1770205017,Striped Maxi Skirt,N/A,ADULT,Clothing & Fashion,Bottoms,Skirts,True Autumn,Black,
bdwy_3496304129471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_7_CDASH05-OCT-227038_31fc85ef-74ab-4710-bc84-6d21f6cc4621.jpg?v=1770205016,STRIPED MAXI SKIRT,N/A,ADULT,Clothing & Fashion,Bottoms,Skirts,True Spring,Black,
bdwy_2412876189471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_11_Dash_DotLeh07-05-252211.jpg?v=1770201894,Striped Satin Shirt,N/A,ADULT,Clothing & Fashion,Tops,Shirts,Bright Spring,Red,
bdwy_4042715889471,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_4_Dash_DotLeh07-05-252217.jpg?v=1770201825,STRIPED SATIN SHIRT,N/A,ADULT,Clothing & Fashion,Tops,Shirts,Bright Spring,Red,
bdwy_2459522814371,FEMALE,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_8_dashanddot-Amer-5-10-240509.jpg?v=1770201533,Structured Drape Shirt,Dash and Dot,ADULT,Clothing & Fashion,Tops,Shirts,Light Summer,Light Blue,
