barcode,gender,imageUrl,name,brandName,ageGroup,category,subCategory,productType,colorPalette,color,allTags
bdwy_8909340000492,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Image1Pill_Packmen-09_a79e2711-1e1b-8741-390dab038f4c.png?v=1768998667,Cosmix Smarter Multivitamin Men,Cosmix,adult,Health & Wellness,Nutrition & Supplements,Vitamins & Minerals,N/A,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Image1Pill_Packmen-09_a79e2711-1e1b-8741-390dab038f4c.png?v=1768998667,"Bioavailable, Blister Packs, Daily Supplement, Health & Wellness, Men's Health, Multivitamin, Nutrition & Supplements, Travel-Friendly, Vitamins & Minerals"
bdwy_8906197230171,female,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_676d6890-795f-4d5a-8001-75920a635515.png?v=1769072008,Two Faced Reversible Tote Bag - Pouch,Lililo,adult,Bags & Luggage,Totes,Reversible Tote Bag,N/A,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_676d6890-795f-4d5a-8001-75920a635515.png?v=1769072008,"Bags & Luggage, Casual, Detachable Pouch, Faux Leather, Laptop Compartment, Lightweight, Regular, Reversible, Reversible Tote Bag, Solid, Totes"
bdwy_8906197230195,female,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/bokka.png?v=1769072005,Two Faced Reversible Tote Bag - Zipper,Lililo,adult,Bags & Luggage,Totes,Reversible Tote Bag,N/A,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/bokka.png?v=1769072005,"Bags & Luggage, Clasp Lock, Detachable Strap, Faux Leather, Main Compartment, Reversible, Reversible Tote Bag, Tote, Totes, Zipper Pocket"
bdwy_8906197230140,female,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/SHD-002-SS25-MAR_Front.jpg?v=1769072190,Tied Down Shoulder Bag,LILILO,adult,Bags & Luggage,Handbags,Shoulder Bags,True Autumn,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/SHD-002-SS25-MAR_Front.jpg?v=1769072190,"Bags & Luggage, Casual, Fashion, Handbags, Lightweight, Red, Regular, Shoulder Bag, Shoulder Bags, Solid"
bdwy_8906197230157,female,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/SHD-002-SS25-BLK_Front.jpg?v=1769072190,Tied Down Shoulder Bag,Lililo,adult,Bags & Luggage,Handbags,Shoulder Bag,Dark Winter,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/SHD-002-SS25-BLK_Front.jpg?v=1769072190,"Bags & Luggage, Black, Faux Leather, Gold-tone Hardware, Handbags, Main Compartment, Shoulder Bag, Slip Pocket, Solid, Zipper Closure"
bdwy_8906197230126,female,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/SHD-001-SS25-SIL_Front.jpg?v=1769072173,After Hours Shoulder Bag,N/A,adult,Bags & Luggage,Handbags,Shoulder Bags,Bright Winter,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/SHD-001-SS25-SIL_Front.jpg?v=1769072173,"Bags & Luggage, Casual, Evening, Fashion, Handbags, Lightweight, Minimal, Shoulder Bags, Silver, Water-Resistant"
bdwy_8906197230133,female,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/SHD-001-SS25-GLD_Front.jpg?v=1769072173,After Hours Shoulder Bag,N/A,adult,Bags & Luggage,Handbags,Shoulder Bags,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/SHD-001-SS25-GLD_Front.jpg?v=1769072173,"Bags & Luggage, Compact, Faux Leather, Gold, Gold-tone Hardware, Grain Texture, Handbags, Main Compartment, Shoulder Bags, Stylish, Zipper Closure"
bdwy_8906197230102,female,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/TOT-003-SS25-MAR_Front.jpg?v=1769072182,Overpacker Tote Bag,LILILO,adult,Bags & Luggage,Totes,Tote Bag,True Autumn,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/TOT-003-SS25-MAR_Front.jpg?v=1769072182,"Bags & Luggage, Burgundy, Casual, Everyday, Leather, Minimal, Regular, Solid, Tote Bag, Totes"
bdwy_8906197230119,female,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/TOT-003-SS25-BLK_Front.jpg?v=1769072182,Overpacker Tote Bag,LILILO,adult,Bags & Luggage,Totes,Tote Bag,Dark Winter,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/TOT-003-SS25-BLK_Front.jpg?v=1769072182,"Bags & Luggage, Black, Casual, Faux Leather, Laptop Compartment, Lightweight, Regular, Solid, Tote Bag, Totes, Water-Resistant, Zipper Closure"
bdwy_33403690,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/CandyWarningUpper3.png?v=1769230992,Candy Warning Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/CandyWarningUpper3.png?v=1769230992,"Casual, Clothing & Fashion, Collared, Graphic, Lavender, Regular, Shirts, Short Sleeve, Solid, Tops"
bdwy_33370922,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/CandyWarningUpper2.png?v=1769230992,Candy Warning Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/CandyWarningUpper2.png?v=1769230992,"Casual, Clothing & Fashion, Collared, Cotton, Graphic, Lavender, Regular, Shirts, Short Sleeve, Tops"
bdwy_33338154,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/CandyWarningUpper1.png?v=1769230992,Candy Warning Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/CandyWarningUpper1.png?v=1769230992,"Button-Up, Casual, Clothing & Fashion, Graphic, Lavender, Regular, Shirts, Short Sleeve, Solid, Tops"
bdwy_33272618,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/CandyWarningFull1.png?v=1769230992,Candy Warning Shirt in Lavender,House of Aravis,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/CandyWarningFull1.png?v=1769230992,"Casual, Clothing & Fashion, Cotton, Graphic, Lavender, Long Sleeve, Oversized, Regular, Shirts, Solid, Tops"
bdwy_49340202,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/WhatsAppImage2025-11-11at2.33.15PM.jpg?v=1769234701,Brush Stroke Hoodie,N/A,adult,Clothing & Fashion,Tops,Hoodies,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/WhatsAppImage2025-11-11at2.33.15PM.jpg?v=1769234701,"Casual, Clothing & Fashion, Cotton, Full Sleeve, Graphic, Hoodies, Lavender, Regular, Solid, Tops"
bdwy_49154051,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/WhatsAppImage2025-11-11at2.33.41PM.jpg?v=1769234641,Double Zip Gem Hoodie,N/A,adult,Clothing & Fashion,Tops,Hoodies,True Autumn,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/WhatsAppImage2025-11-11at2.33.41PM.jpg?v=1769234641,"Casual, Clothing & Fashion, Full Sleeve, Green, Hoodies, Outerwear, Regular, Solid, Tops, Zipper"
bdwy_92316458,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/side_c0f38fb4-e9f2-460f-8878-e61210579656.jpg?v=1769234557,French Vanilla Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/side_c0f38fb4-e9f2-460f-8878-e61210579656.jpg?v=1769234557,"Blue, Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Regular, Shirts, Solid, Striped, Tops"
bdwy_92250922,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/front_777d7c28-56a5-4b91-b211-a9b1a43ec249.jpg?v=1769234611,French Vanilla Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/front_777d7c28-56a5-4b91-b211-a9b1a43ec249.jpg?v=1769234611,"Blue, Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Regular, Shirts, Striped, Tops"
bdwy_90383146,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/frenchvanillashirtside.png?v=1769234474,French Vanilla Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/frenchvanillashirtside.png?v=1769234474,"Casual, Clothing & Fashion, Collared, Full Sleeve, Lightweight, Pink, Regular, Shirts, Solid, Striped, Tops"
bdwy_90350378,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/frenchvanillashirtfront.jpg?v=1769234474,French Vanilla Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/frenchvanillashirtfront.jpg?v=1769234474,"Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Pink, Regular, Shirts, Solid, Striped, Tops"
bdwy_15299021,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/freshlybakedblack2.png?v=1769234399,Freshly Baked in Black,N/A,adult,Clothing & Fashion,Tops,Shirts,Dark Winter,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/freshlybakedblack2.png?v=1769234399,"Black, Button-Up, Casual, Clothing & Fashion, Long Sleeve, Regular, Shirts, Solid, Striped, Tops"
bdwy_48864460,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/freshlybakedblack1.png?v=1769234399,Freshly Baked in Black,N/A,adult,Clothing & Fashion,Tops,Shirts,Dark Winter,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/freshlybakedblack1.png?v=1769234399,"Black, Button-Up, Casual, Clothing & Fashion, Long Sleeve, Regular, Shirts, Solid, Striped, Tops"
bdwy_34054954,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/blueguiltypleasureside.jpg?v=1769233916,Guilty Pleasure Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/blueguiltypleasureside.jpg?v=1769233916,"Casual, Clothing & Fashion, Collared, Graphic, Light Blue, Long Sleeve, Regular, Shirts, Solid, Tops"
bdwy_34022186,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/blueguiltypleasureback.jpg?v=1769233916,Half Guilty Pleasure Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/blueguiltypleasureback.jpg?v=1769233916,"Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Light Blue, Regular, Shirts, Solid, Striped, Tops"
bdwy_33989418,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/blueguiltypleasurefront.png?v=1769233916,Guilty Pleasure Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/blueguiltypleasurefront.png?v=1769233916,"Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Graphic, Light Blue, Regular, Shirts, Solid, Tops"
bdwy_67155754,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/side_353311a3-bdf4-46c1-94e8-5429e3c97ba3.jpg?v=1769233805,Guilty Pleasure Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/side_353311a3-bdf4-46c1-94e8-5429e3c97ba3.jpg?v=1769233805,"Casual, Clothing & Fashion, Collared, Cotton, Graphic, Long Sleeve, Multicolor, Regular, Shirts, Tops"
bdwy_67122986,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/back_cec27e68-d522-4ab3-bf13-8286dc81c736.jpg?v=1769233850,Half Guilty Pleasure Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/back_cec27e68-d522-4ab3-bf13-8286dc81c736.jpg?v=1769233850,"Casual, Clothing & Fashion, Collared, Cotton, Long Sleeve, Pink, Regular, Shirts, Striped, Tops"
bdwy_67090218,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/front_b10489f6-5346-434b-844a-203ab6ecd851.jpg?v=1769233850,Half Guilty Pleasure Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/front_b10489f6-5346-434b-844a-203ab6ecd851.jpg?v=1769233850,"Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Graphic, Pink, Regular, Shirts, Striped, Tops"
bdwy_96219434,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/creamfullpufferfront.png?v=1769233751,Puffer Jacket Full Sleeves,N/A,adult,Clothing & Fashion,Outerwear,Jackets,Light Winter,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/creamfullpufferfront.png?v=1769233751,"Casual, Clothing & Fashion, Cream, Full Sleeve, Insulating, Jackets, Outerwear, Puffer, Solid, Winter Wear"
bdwy_32044586,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/image_4.jpg?v=1769233487,Rivet Rain Overshirt,N/A,adult,Clothing & Fashion,Outerwear,Shirts,True Autumn,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/image_4.jpg?v=1769233487,"Brown, Casual, Clothing & Fashion, Collared, Full Sleeve, Outerwear, Overshirt, Regular, Shirts, Solid"
bdwy_32011818,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/image_3.jpg?v=1769233487,Rivet Rain Overshirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Soft Autumn,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/image_3.jpg?v=1769233487,"Brown, Casual, Clothing & Fashion, Collared, Full Sleeve, Overshirt, Regular, Shirts, Solid, Tops"
bdwy_31979050,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/image_2.jpg?v=1769233487,Rivet Rain Overshirt In Brown,House of Aravis,adult,Clothing & Fashion,Tops,Shirts,Soft Autumn,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/image_2.jpg?v=1769233487,"Brown, Button Front, Casual, Clothing & Fashion, Long Sleeve, Regular, Shirts, Solid, Tops, Velvet"
bdwy_26365994,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/stickerprintfullblue1.png?v=1769233449,Sticker Patch Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/stickerprintfullblue1.png?v=1769233449,"Casual, Clothing & Fashion, Collared, Cotton, Graphic, Long Sleeve, Regular, Shirts, Solid, Tops, White"
bdwy_26333226,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/stickerprintfullblue3.png?v=1769233449,Sticker Patch Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/stickerprintfullblue3.png?v=1769233449,"Blue, Casual, Clothing & Fashion, Collared, Cotton, Graphic, Long Sleeve, Regular, Shirts, Striped, Tops"
bdwy_90349866,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC_9077.jpg?v=1769233342,N/A,N/A,adult,Clothing & Fashion,Bottoms,Jeans,Dark Autumn,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC_9077.jpg?v=1769233342,"Black, Bottoms, Casual, Clothing & Fashion, Denim, High Rise, Jeans, Regular, Slim, Solid"
bdwy_90317098,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC_9074.jpg?v=1769233342,Basic Jeans,Sugga,adult,Clothing & Fashion,Bottoms,Jeans,Dark Autumn,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC_9074.jpg?v=1769233342,"Black, Bottoms, Casual, Clothing & Fashion, Denim, Everyday Wear, Jeans, Regular, Slim, Solid"
bdwy_90284330,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC_9073.jpg?v=1769233342,Basic Jeans,Sugga,adult,Clothing & Fashion,Bottoms,Jeans,Dark Autumn,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC_9073.jpg?v=1769233342,"Black, Bottoms, Casual, Clothing & Fashion, Denim, Everyday Wear, Jeans, Regular, Slim, Solid"
bdwy_85467946,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/back_bac3c902-8ea6-47ea-84a1-6d9278eb99fb.jpg?v=1769233238,Vanilla Shirt,Sugga,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/back_bac3c902-8ea6-47ea-84a1-6d9278eb99fb.jpg?v=1769233238,"Button-Up, Casual, Clothing & Fashion, Collared, Cotton, Ivory, Long Sleeve, Regular, Shirts, Solid, Tops"
bdwy_85435178,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/front_aa82a401-cef1-4253-b76d-38779c812675.jpg?v=1769233238,Vanilla Shirt,Sugga,adult,Clothing & Fashion,Tops,Shirts,Light Summer,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/front_aa82a401-cef1-4253-b76d-38779c812675.jpg?v=1769233238,"Button-Up, Casual, Clothing & Fashion, Collared, Cotton, Ivory, Long Sleeve, Regular, Shirts, Solid, Tops"
bdwy_90179032,female,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/image_12.jpg?v=1769233107,Fake Strip Shirt,Sugga,adult,Clothing & Fashion,Tops,Shirts,True Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/image_12.jpg?v=1769233107,"Blue, Button-Up, Casual, Clothing & Fashion, Cotton, Long Sleeve, Regular, Shirts, Striped, Tops"
bdwy_26536033,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/image_14.jpg?v=1769233107,Sugga Fake Strip in Blue,Sugga,adult,Clothing & Fashion,Tops,Shirts,True Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/image_14.jpg?v=1769233107,"Blue, Button Up, Casual, Clothing & Fashion, Collared, Cotton, Digitally Printed, Long Sleeve, Regular, Shirts, Solid, Tops"
bdwy_20183594,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/image_9.jpg?v=1769233015,Fake Strip Shirt,Sugga,adult,Clothing & Fashion,Tops,Shirts,True Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/image_9.jpg?v=1769233015,"Button-Up, Casual, Clothing & Fashion, Cotton, Green, Long Sleeve, Regular, Shirts, Striped, Tops"
bdwy_20150826,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/image_8.jpg?v=1769233015,Fake Strip Shirt,Sugga,adult,Clothing & Fashion,Tops,Shirts,True Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/image_8.jpg?v=1769233015,"Button-Up, Casual, Clothing & Fashion, Cotton, Green, Long Sleeve, Regular, Shirts, Striped, Tops"
bdwy_53533482,female,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/image_5.jpg?v=1769232751,Fake Strip Shirt,Sugga,adult,Clothing & Fashion,Tops,Shirts,Bright Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/image_5.jpg?v=1769232751,"Button-Up, Casual, Clothing & Fashion, Long Sleeve, Regular, Shirts, Solid, Striped, Tops, Yellow"
bdwy_65657386,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC_8996.jpg?v=1769232644,Guilty Pleasure Jeans,Sugga,adult,Clothing & Fashion,Bottoms,Jeans,Dark Autumn,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC_8996.jpg?v=1769232644,"Bottoms, Casual, Clothing & Fashion, Denim, Denim Blue, High Rise, Jeans, Regular, Solid"
bdwy_65624618,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC_8995.jpg?v=1769232644,Guilty Pleasure Jeans,Sugga,adult,Clothing & Fashion,Bottoms,Jeans,Dark Autumn,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC_8995.jpg?v=1769232644,"Bottoms, Casual, Clothing & Fashion, Denim, Denim Blue, High Rise, Jeans, Regular, Solid"
bdwy_65591850,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC_8994.jpg?v=1769232644,Guilty Pleasure Jeans,Sugga,adult,Clothing & Fashion,Bottoms,Jeans,Dark Autumn,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC_8994.jpg?v=1769232644,"Bottoms, Casual, Clothing & Fashion, Denim, Denim Blue, High Rise, Jeans, Regular, Solid"
bdwy_99627306,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/creamblack3.png?v=1769232528,Sugga Locks in Black Cream,Sugga,adult,Clothing & Fashion,Tops,Shirts,Dark Winter,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/creamblack3.png?v=1769232528,"Black, Casual, Clothing & Fashion, Collared, Long Sleeve, Regular, Shirts, Solid, Stylish, Tops"
bdwy_99594538,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/creamblack2.png?v=1769232528,Sugga Locks in Black Cream,Sugga,adult,Clothing & Fashion,Tops,Shirts,Dark Winter,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/creamblack2.png?v=1769232528,"Black, Button-Up, Casual, Clothing & Fashion, Long Sleeve, Regular, Shirts, Solid, Stylish, Tops"
bdwy_43328298,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/side_7daa5adf-a230-459a-931d-ef98a89e92ab.jpg?v=1769232289,Sugga Locks Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Dark Winter,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/side_7daa5adf-a230-459a-931d-ef98a89e92ab.jpg?v=1769232289,"Black, Button-Up, Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Regular, Shirts, Solid, Tops"
bdwy_43295530,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/back_95848193-6576-46e6-9def-28a1166c9a4d.jpg?v=1769232330,Sugga Locks Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Dark Winter,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/back_95848193-6576-46e6-9def-28a1166c9a4d.jpg?v=1769232330,"Black, Button-Up, Casual, Clothing & Fashion, Collared, Long Sleeve, Regular, Shirts, Solid, Tops"
bdwy_43262762,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/front_c44b6e0c-26a8-40aa-a6e6-e7a47727cfb3.jpg?v=1769232330,Sugga Locks Shirt,N/A,adult,Clothing & Fashion,Tops,Shirts,Dark Winter,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/front_c44b6e0c-26a8-40aa-a6e6-e7a47727cfb3.jpg?v=1769232330,"Black, Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Regular, Shirts, Solid, Stylish, Tops"
bdwy_47293226,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/blueshirtside.jpg?v=1769232232,Sugga Locks Shirt in Ink Blue,N/A,adult,Clothing & Fashion,Tops,Shirts,True Spring,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/blueshirtside.jpg?v=1769232232,"Blue, Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Regular, Shirt, Shirts, Solid, Tops"
bdwy_47260458,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/blueshirtback.jpg?v=1769232232,Sugga Locks Shirt in Ink Blue,N/A,adult,Clothing & Fashion,Tops,Shirts,Dark Winter,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/blueshirtback.jpg?v=1769232232,"Casual, Clothing & Fashion, Collared, Cotton, Long Sleeve, Navy, Regular, Shirts, Solid, Tops"
bdwy_47227690,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/blueshirtfront.jpg?v=1769232232,Sugga Locks Shirt in Ink Blue,Sugga,adult,Clothing & Fashion,Tops,Shirts,Dark Winter,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/blueshirtfront.jpg?v=1769232232,"Button-Up, Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Navy, Regular, Shirts, Solid, Tops"
bdwy_47194922,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/locksblueflatfront.jpg?v=1769232232,Sugga Locks Shirt in Ink Blue,House of Aravis,adult,Clothing & Fashion,Tops,Shirts,Dark Winter,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/locksblueflatfront.jpg?v=1769232232,"Button Front, Clothing & Fashion, Collared, Linen, Long Sleeve, Navy, Regular, Relaxed Fit, Shirts, Tops"
bdwy_59188010,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/brownopenlocksside.jpg?v=1769232104,Open Locks Shirt,Sugga,adult,Clothing & Fashion,Tops,Shirts,Soft Autumn,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/brownopenlocksside.jpg?v=1769232104,"Brown, Button-Up, Casual, Clothing & Fashion, Collared, Full Sleeve, Regular, Shirts, Solid, Tops"
bdwy_59155242,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/brownopenlocksback.jpg?v=1769232104,Open Locks Shirt,Sugga,adult,Clothing & Fashion,Tops,Shirts,Soft Autumn,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/brownopenlocksback.jpg?v=1769232104,"Brown, Casual, Clothing & Fashion, Collared, Full Sleeve, Long Sleeve, Regular, Shirts, Solid, Tops"
bdwy_59122474,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/brownopenlocksfront.jpg?v=1769232104,Open Locks Shirt,Sugga,adult,Clothing & Fashion,Tops,Shirts,True Autumn,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/brownopenlocksfront.jpg?v=1769232104,"Brown, Button-Up, Casual, Clothing & Fashion, Collared, Cotton, Full Sleeve, Regular, Shirts, Solid, Tops"
bdwy_17913386,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/side_16e96581-626e-488b-84a4-6224ea7ff2bd.jpg?v=1769231966,Sugga Outline Overshirt,Sugga,adult,Clothing & Fashion,Tops,Shirts,Soft Autumn,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/side_16e96581-626e-488b-84a4-6224ea7ff2bd.jpg?v=1769231966,"Brown, Button-Up, Casual, Clothing & Fashion, Collared, Full Sleeve, Lightweight, Regular, Shirts, Solid, Tops"
bdwy_17880618,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/back_805e8cbd-c068-450b-9235-ded93075118d.jpg?v=1769232000,Outline Overshirt,Sugga,adult,Clothing & Fashion,Tops,Shirts,Soft Autumn,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/back_805e8cbd-c068-450b-9235-ded93075118d.jpg?v=1769232000,"Brown, Casual, Clothing & Fashion, Collared, Full Sleeve, Lightweight, Outerwear, Regular, Shirts, Solid, Tops"
bdwy_17847850,male,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/front_06e2b9d8-34ff-43c8-af67-10dc346648aa.jpg?v=1769232000,N/A,SUGGA,adult,Clothing & Fashion,Tops,Shirts,Soft Autumn,https://cdn.shopify.com/s/files/1/0682/4647/0744/files/front_06e2b9d8-34ff-43c8-af67-10dc346648aa.jpg?v=1769232000,"Brown, Button-Up, Casual, Clothing & Fashion, Collared, Full Sleeve, Lightweight, Regular, Shirts, Solid, Tops"
